Ad.Supported: True(97), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 148339 #CONF: 0.9999932587299447
In.App.PurchasesFalse(100), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 148339 #CONF: 0.559951531440392
Ad.Supported: True(97), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 148339 #CONF: 0.8298963881305107
Editor.Choice: False(102), Last.Update(2020), ==>Ad.Supported: True(97), #SUP: 63885 #CONF: 0.6406116821258461
Ad.Supported: True(97), Last.Update(2020), ==>Editor.Choice: False(102), #SUP: 63885 #CONF: 0.9999843471183045
Last.Update(2020), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 63885 #CONF: 0.6405859880275546
Ad.Supported: False(98), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 116571 #CONF: 0.9268364434338053
Ad.Supported: False(98), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 116571 #CONF: 0.9999742652735601
Ad.Supported: False(98), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 116571 #CONF: 0.926792230817545
Editor.Choice: False(102), Last.Update(2020), ==>In.App.PurchasesFalse(100), #SUP: 88352 #CONF: 0.8859563800451241
In.App.PurchasesFalse(100), Last.Update(2020), ==>Editor.Choice: False(102), #SUP: 88352 #CONF: 0.9999773637865857
Last.Update(2020), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 88352 #CONF: 0.8859208454912814
Editor.Choice: False(102), Last.Update(2021), ==>In.App.PurchasesFalse(100), #SUP: 91633 #CONF: 0.840384456652329
In.App.PurchasesFalse(100), Last.Update(2021), ==>Editor.Choice: False(102), #SUP: 91633 #CONF: 0.9999781742783871
Last.Update(2021), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 91633 #CONF: 0.840361335289802
Rating.Count(50), In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 62378 #CONF: 0.877636299683433
Rating.Count(50), Content.Rating: Everyone(92), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 62378 #CONF: 0.9031520118146148
Rating.Count(50), Content.Rating: Everyone(92), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 62378 #CONF: 1.0
Rating.Count(50), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 62378 #CONF: 0.7891554071150245
Rating.Count(50), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 62378 #CONF: 0.8776239518262142
